x	y
18.42	4.27656
18.41	4.27663
18.4	4.2767
18.39	4.27678
18.38	4.27685
18.37	4.27692
18.36	4.27699
18.35	4.27707
18.34	4.27714
18.33	4.27721
18.32	4.27729
18.31	4.27736
18.3	4.27743
18.29	4.2775
18.28	4.27758
18.27	4.27765
18.26	4.27772
18.25	4.2778
18.24	4.27787
18.23	4.27794
18.22	4.27802
18.21	4.27809
18.2	4.27817
18.19	4.27824
18.18	4.27831
18.17	4.27839
18.16	4.27846
18.15	4.27854
18.14	4.27861
18.13	4.27869
18.12	4.27876
18.11	4.27884
18.1	4.27891
18.09	4.27898
18.08	4.27906
18.07	4.27913
18.06	4.27921
18.05	4.27928
18.04	4.27936
18.03	4.27944
18.02	4.27951
18.01	4.27959
18	4.27966
17.99	4.27974
17.98	4.27981
17.97	4.27989
17.96	4.27996
17.95	4.28004
17.94	4.28012
17.93	4.28019
17.92	4.28027
17.91	4.28035
17.9	4.28042
17.89	4.2805
17.88	4.28058
17.87	4.28065
17.86	4.28073
17.85	4.28081
17.84	4.28088
17.83	4.28096
17.82	4.28104
17.81	4.28111
17.8	4.28119
17.79	4.28127
17.78	4.28135
17.77	4.28142
17.76	4.2815
17.75	4.28158
17.74	4.28166
17.73	4.28174
17.72	4.28181
17.71	4.28189
17.7	4.28197
17.69	4.28205
17.68	4.28213
17.67	4.28221
17.66	4.28228
17.65	4.28236
17.64	4.28244
17.63	4.28252
17.62	4.2826
17.61	4.28268
17.6	4.28276
17.59	4.28284
17.58	4.28292
17.57	4.283
17.56	4.28308
17.55	4.28316
17.54	4.28324
17.53	4.28331
17.52	4.28339
17.51	4.28347
17.5	4.28356
17.49	4.28364
17.48	4.28372
17.47	4.2838
17.46	4.28388
17.45	4.28396
17.44	4.28404
17.43	4.28412
17.42	4.2842
17.41	4.28428
17.4	4.28436
17.39	4.28444
17.38	4.28452
17.37	4.28461
17.36	4.28469
17.35	4.28477
17.34	4.28485
17.33	4.28493
17.32	4.28501
17.31	4.28509
17.3	4.28518
17.29	4.28526
17.28	4.28534
17.27	4.28542
17.26	4.28551
17.25	4.28559
17.24	4.28567
17.23	4.28575
17.22	4.28584
17.21	4.28592
17.2	4.286
17.19	4.28609
17.18	4.28617
17.17	4.28625
17.16	4.28634
17.15	4.28642
17.14	4.2865
17.13	4.28659
17.12	4.28667
17.11	4.28675
17.1	4.28684
17.09	4.28692
17.08	4.28701
17.07	4.28709
17.06	4.28718
17.05	4.28726
17.04	4.28734
17.03	4.28743
17.02	4.28751
17.01	4.2876
17	4.28768
16.99	4.28777
16.98	4.28785
16.97	4.28794
16.96	4.28802
16.95	4.28811
16.94	4.2882
16.93	4.28828
16.92	4.28837
16.91	4.28845
16.9	4.28854
16.89	4.28863
16.88	4.28871
